municipio,año,casos,poblacion,casos_per_100k,key
NATAGAIMA,1991,3,14780.0,20.29769959404601,NATAGAIMA_1991
NATAGAIMA,1992,2,14780.0,13.531799729364007,NATAGAIMA_1992
NATAGAIMA,1993,1,14780.0,6.765899864682003,NATAGAIMA_1993
NATAGAIMA,1994,2,14780.0,13.531799729364007,NATAGAIMA_1994
NATAGAIMA,1996,1,14780.0,6.765899864682003,NATAGAIMA_1996
NATAGAIMA,1998,8,14780.0,54.12719891745603,NATAGAIMA_1998
NATAGAIMA,1999,2,14780.0,13.531799729364007,NATAGAIMA_1999
NATAGAIMA,2000,5,14780.0,33.82949932341002,NATAGAIMA_2000
NATAGAIMA,2001,18,14780.0,121.78619756427605,NATAGAIMA_2001
NATAGAIMA,2002,12,14780.0,81.19079837618403,NATAGAIMA_2002
NATAGAIMA,2003,14,14780.0,94.72259810554803,NATAGAIMA_2003
NATAGAIMA,2004,4,14780.0,27.063599458728014,NATAGAIMA_2004
NATAGAIMA,2005,5,14780.0,33.82949932341002,NATAGAIMA_2005
NATAGAIMA,2006,6,14780.0,40.59539918809202,NATAGAIMA_2006
NATAGAIMA,2007,1,14780.0,6.765899864682003,NATAGAIMA_2007
NATAGAIMA,2008,2,14780.0,13.531799729364007,NATAGAIMA_2008
NATAGAIMA,2011,2,14780.0,13.531799729364007,NATAGAIMA_2011
NATAGAIMA,2012,1,14780.0,6.765899864682003,NATAGAIMA_2012
NECHI,1985,1,,,NECHI_1985
NECHI,1987,2,,,NECHI_1987
NECHI,1988,1,,,NECHI_1988
NECHI,1989,2,,,NECHI_1989
NECHI,1990,2,,,NECHI_1990
NECHI,1991,1,,,NECHI_1991
NECHI,1992,2,,,NECHI_1992
NECHI,1993,3,,,NECHI_1993
NECHI,1994,1,,,NECHI_1994
NECHI,1996,1,,,NECHI_1996
NECHI,1997,3,,,NECHI_1997
NECHI,1998,6,,,NECHI_1998
NECHI,1999,4,,,NECHI_1999
NECHI,2000,1,,,NECHI_2000
NECHI,2001,1,,,NECHI_2001
NECHI,2003,1,,,NECHI_2003
NECHI,2004,1,,,NECHI_2004
NECHI,2005,3,,,NECHI_2005
NECHI,2008,1,,,NECHI_2008
NECHI,2009,1,,,NECHI_2009
NECHI,2010,1,,,NECHI_2010
NECHI,2011,2,,,NECHI_2011
NECHI,2017,1,,,NECHI_2017
NECHI,2019,1,,,NECHI_2019
NECHI,2020,1,,,NECHI_2020
NECHI,2022,4,,,NECHI_2022
NECOCLI,1985,1,,,NECOCLI_1985
NECOCLI,1986,1,,,NECOCLI_1986
NECOCLI,1987,4,,,NECOCLI_1987
NECOCLI,1988,4,,,NECOCLI_1988
NECOCLI,1989,6,,,NECOCLI_1989
NECOCLI,1990,3,,,NECOCLI_1990
NECOCLI,1991,2,,,NECOCLI_1991
NECOCLI,1992,6,,,NECOCLI_1992
NECOCLI,1993,6,,,NECOCLI_1993
NECOCLI,1994,7,,,NECOCLI_1994
NECOCLI,1995,11,,,NECOCLI_1995
NECOCLI,1996,3,,,NECOCLI_1996
NECOCLI,1997,3,,,NECOCLI_1997
NECOCLI,1998,1,,,NECOCLI_1998
NECOCLI,1999,11,,,NECOCLI_1999
NECOCLI,2000,9,,,NECOCLI_2000
NECOCLI,2001,5,,,NECOCLI_2001
NECOCLI,2002,15,,,NECOCLI_2002
NECOCLI,2003,8,,,NECOCLI_2003
NECOCLI,2004,8,,,NECOCLI_2004
NECOCLI,2005,3,,,NECOCLI_2005
NECOCLI,2012,1,,,NECOCLI_2012
NECOCLI,2016,1,,,NECOCLI_2016
NECOCLI,2017,4,,,NECOCLI_2017
NECOCLI,2022,2,,,NECOCLI_2022
NEIRA,1996,2,21691.0,9.220413996588446,NEIRA_1996
NEIRA,1997,3,21691.0,13.83062099488267,NEIRA_1997
NEIRA,2000,1,21691.0,4.610206998294223,NEIRA_2000
NEIRA,2002,2,21691.0,9.220413996588446,NEIRA_2002
NEIRA,2003,1,21691.0,4.610206998294223,NEIRA_2003
NEIVA,1986,2,373129.0,0.5360076541893019,NEIVA_1986
NEIVA,1987,2,373129.0,0.5360076541893019,NEIVA_1987
NEIVA,1988,2,373129.0,0.5360076541893019,NEIVA_1988
NEIVA,1989,5,373129.0,1.3400191354732547,NEIVA_1989
NEIVA,1990,9,373129.0,2.412034443851858,NEIVA_1990
NEIVA,1991,13,373129.0,3.4840497522304616,NEIVA_1991
NEIVA,1992,4,373129.0,1.0720153083786037,NEIVA_1992
NEIVA,1993,6,373129.0,1.6080229625679054,NEIVA_1993
NEIVA,1994,1,373129.0,0.2680038270946509,NEIVA_1994
NEIVA,1995,1,373129.0,0.2680038270946509,NEIVA_1995
NEIVA,1996,2,373129.0,0.5360076541893019,NEIVA_1996
NEIVA,1997,5,373129.0,1.3400191354732547,NEIVA_1997
NEIVA,1998,8,373129.0,2.1440306167572074,NEIVA_1998
NEIVA,1999,5,373129.0,1.3400191354732547,NEIVA_1999
NEIVA,2000,12,373129.0,3.216045925135811,NEIVA_2000
NEIVA,2001,11,373129.0,2.94804209804116,NEIVA_2001
NEIVA,2002,18,373129.0,4.824068887703716,NEIVA_2002
NEIVA,2003,14,373129.0,3.752053579325113,NEIVA_2003
NEIVA,2004,14,373129.0,3.752053579325113,NEIVA_2004
NEIVA,2005,10,373129.0,2.6800382709465094,NEIVA_2005
NEIVA,2006,9,373129.0,2.412034443851858,NEIVA_2006
NEIVA,2007,13,373129.0,3.4840497522304616,NEIVA_2007
NEIVA,2008,8,373129.0,2.1440306167572074,NEIVA_2008
NEIVA,2009,14,373129.0,3.752053579325113,NEIVA_2009
NEIVA,2010,3,373129.0,0.8040114812839527,NEIVA_2010
NEIVA,2011,17,373129.0,4.556065060609066,NEIVA_2011
NEIVA,2012,2,373129.0,0.5360076541893019,NEIVA_2012
NEIVA,2013,5,373129.0,1.3400191354732547,NEIVA_2013
NEIVA,2014,9,373129.0,2.412034443851858,NEIVA_2014
NEIVA,2015,1,373129.0,0.2680038270946509,NEIVA_2015
NEIVA,2016,1,373129.0,0.2680038270946509,NEIVA_2016
NEIVA,2017,1,373129.0,0.2680038270946509,NEIVA_2017
NEIVA,2019,3,373129.0,0.8040114812839527,NEIVA_2019
NEIVA,2024,2,373129.0,0.5360076541893019,NEIVA_2024
NEMOCON,1986,1,,,NEMOCON_1986
NEMOCON,2002,1,,,NEMOCON_2002
NILO,2000,1,13268.0,7.5369309617123905,NILO_2000
NIMAIMA,1997,1,4150.0,24.096385542168672,NIMAIMA_1997
NIMAIMA,1998,2,4150.0,48.192771084337345,NIMAIMA_1998
NIMAIMA,1999,1,4150.0,24.096385542168672,NIMAIMA_1999
NIMAIMA,2001,1,4150.0,24.096385542168672,NIMAIMA_2001
NIMAIMA,2002,3,4150.0,72.28915662650603,NIMAIMA_2002
NOBSA,1999,4,16773.0,23.84785071245454,NOBSA_1999
NOBSA,2001,1,16773.0,5.961962678113635,NOBSA_2001
NOBSA,2002,2,16773.0,11.92392535622727,NOBSA_2002
NOBSA,2003,1,16773.0,5.961962678113635,NOBSA_2003
NOCAIMA,1998,2,7237.0,27.63576067431256,NOCAIMA_1998
NOCAIMA,1999,1,7237.0,13.81788033715628,NOCAIMA_1999
NORCASIA,1998,2,6295.0,31.771247021445593,NORCASIA_1998
NORCASIA,1999,2,6295.0,31.771247021445593,NORCASIA_1999
NORCASIA,2000,2,6295.0,31.771247021445593,NORCASIA_2000
NORCASIA,2001,4,6295.0,63.542494042891185,NORCASIA_2001
NORCASIA,2002,6,6295.0,95.31374106433678,NORCASIA_2002
NORCASIA,2004,1,6295.0,15.885623510722796,NORCASIA_2004
NORCASIA,2005,3,6295.0,47.65687053216839,NORCASIA_2005
NOROSI,2000,1,,,NOROSI_2000
NOROSI,2001,2,,,NOROSI_2001
NOROSI,2006,1,,,NOROSI_2006
NOROSI,2011,1,,,NOROSI_2011
NOROSI,2013,1,,,NOROSI_2013
NOROSI,2016,1,,,NOROSI_2016
NOROSI,2018,1,,,NOROSI_2018
NOROSI,2019,2,,,NOROSI_2019
NOROSI,2020,1,,,NOROSI_2020
NOVITA,1996,2,,,NOVITA_1996
NOVITA,1997,1,,,NOVITA_1997
NOVITA,2002,2,,,NOVITA_2002
NOVITA,2004,2,,,NOVITA_2004
NOVITA,2005,3,,,NOVITA_2005
NOVITA,2006,4,,,NOVITA_2006
NOVITA,2007,2,,,NOVITA_2007
NOVITA,2008,5,,,NOVITA_2008
NOVITA,2010,6,,,NOVITA_2010
NOVITA,2012,2,,,NOVITA_2012
NOVITA,2014,2,,,NOVITA_2014
NOVITA,2015,1,,,NOVITA_2015
NOVITA,2016,1,,,NOVITA_2016
NOVITA,2017,1,,,NOVITA_2017
NOVITA,2018,2,,,NOVITA_2018
NUEVA GRANADA,1987,1,21904.0,4.565376186997809,NUEVA GRANADA_1987
NUEVA GRANADA,1990,2,21904.0,9.130752373995618,NUEVA GRANADA_1990
NUEVA GRANADA,1991,1,21904.0,4.565376186997809,NUEVA GRANADA_1991
NUEVA GRANADA,1998,1,21904.0,4.565376186997809,NUEVA GRANADA_1998
NUEVA GRANADA,2000,3,21904.0,13.696128560993426,NUEVA GRANADA_2000
NUEVA GRANADA,2001,3,21904.0,13.696128560993426,NUEVA GRANADA_2001
NUEVA GRANADA,2002,2,21904.0,9.130752373995618,NUEVA GRANADA_2002
NUEVA GRANADA,2003,2,21904.0,9.130752373995618,NUEVA GRANADA_2003
NUNCHIA,1986,1,,,NUNCHIA_1986
NUNCHIA,1987,2,,,NUNCHIA_1987
NUNCHIA,1990,1,,,NUNCHIA_1990
NUNCHIA,1991,1,,,NUNCHIA_1991
NUNCHIA,1993,1,,,NUNCHIA_1993
NUNCHIA,1995,2,,,NUNCHIA_1995
NUNCHIA,1996,2,,,NUNCHIA_1996
NUNCHIA,1997,7,,,NUNCHIA_1997
NUNCHIA,1998,1,,,NUNCHIA_1998
NUNCHIA,1999,25,,,NUNCHIA_1999
NUNCHIA,2000,2,,,NUNCHIA_2000
NUNCHIA,2001,7,,,NUNCHIA_2001
NUNCHIA,2002,14,,,NUNCHIA_2002
NUNCHIA,2003,2,,,NUNCHIA_2003
NUNCHIA,2004,5,,,NUNCHIA_2004
NUNCHIA,2010,2,,,NUNCHIA_2010
NUNCHIA,2014,1,,,NUNCHIA_2014
NUNCHIA,2023,1,,,NUNCHIA_2023
NUQUI,1997,2,,,NUQUI_1997
NUQUI,1999,3,,,NUQUI_1999
NUQUI,2000,3,,,NUQUI_2000
NUQUI,2001,6,,,NUQUI_2001
NUQUI,2002,1,,,NUQUI_2002
NUQUI,2003,1,,,NUQUI_2003
NUQUI,2004,1,,,NUQUI_2004
NUQUI,2005,2,,,NUQUI_2005
NUQUI,2006,1,,,NUQUI_2006
NUQUI,2008,3,,,NUQUI_2008
NUQUI,2017,3,,,NUQUI_2017
NUQUI,2018,3,,,NUQUI_2018
NUQUI,2019,1,,,NUQUI_2019
OBANDO,1997,1,12281.0,8.14265939255761,OBANDO_1997
OBANDO,2001,1,12281.0,8.14265939255761,OBANDO_2001
OBANDO,2013,1,12281.0,8.14265939255761,OBANDO_2013
OBANDO,2022,1,12281.0,8.14265939255761,OBANDO_2022
OCAÑA,1985,1,132387.0,0.7553611759462787,OCAÑA_1985
OCAÑA,1986,2,132387.0,1.5107223518925574,OCAÑA_1986
OCAÑA,1987,6,132387.0,4.532167055677672,OCAÑA_1987
OCAÑA,1988,20,132387.0,15.107223518925574,OCAÑA_1988
OCAÑA,1989,6,132387.0,4.532167055677672,OCAÑA_1989
OCAÑA,1990,17,132387.0,12.841139991086738,OCAÑA_1990
OCAÑA,1991,13,132387.0,9.819695287301624,OCAÑA_1991
OCAÑA,1992,5,132387.0,3.7768058797313935,OCAÑA_1992
OCAÑA,1993,9,132387.0,6.798250583516508,OCAÑA_1993
OCAÑA,1994,8,132387.0,6.04288940757023,OCAÑA_1994
OCAÑA,1995,4,132387.0,3.021444703785115,OCAÑA_1995
OCAÑA,1996,6,132387.0,4.532167055677672,OCAÑA_1996
OCAÑA,1997,6,132387.0,4.532167055677672,OCAÑA_1997
OCAÑA,1998,24,132387.0,18.128668222710687,OCAÑA_1998
OCAÑA,1999,69,132387.0,52.119921140293236,OCAÑA_1999
OCAÑA,2000,43,132387.0,32.48053056568999,OCAÑA_2000
OCAÑA,2001,47,132387.0,35.5019752694751,OCAÑA_2001
OCAÑA,2002,31,132387.0,23.416196454334642,OCAÑA_2002
OCAÑA,2003,23,132387.0,17.373307046764413,OCAÑA_2003
OCAÑA,2004,6,132387.0,4.532167055677672,OCAÑA_2004
OCAÑA,2005,8,132387.0,6.04288940757023,OCAÑA_2005
OCAÑA,2006,3,132387.0,2.266083527838836,OCAÑA_2006
OCAÑA,2007,2,132387.0,1.5107223518925574,OCAÑA_2007
OCAÑA,2008,3,132387.0,2.266083527838836,OCAÑA_2008
OCAÑA,2009,3,132387.0,2.266083527838836,OCAÑA_2009
OCAÑA,2011,2,132387.0,1.5107223518925574,OCAÑA_2011
OCAÑA,2012,3,132387.0,2.266083527838836,OCAÑA_2012
OCAÑA,2013,2,132387.0,1.5107223518925574,OCAÑA_2013
OCAÑA,2014,4,132387.0,3.021444703785115,OCAÑA_2014
OCAÑA,2015,1,132387.0,0.7553611759462787,OCAÑA_2015
OCAÑA,2016,1,132387.0,0.7553611759462787,OCAÑA_2016
OCAÑA,2017,7,132387.0,5.287528231623951,OCAÑA_2017
OCAÑA,2018,1,132387.0,0.7553611759462787,OCAÑA_2018
OCAÑA,2019,2,132387.0,1.5107223518925574,OCAÑA_2019
OCAÑA,2020,5,132387.0,3.7768058797313935,OCAÑA_2020
OCAÑA,2022,7,132387.0,5.287528231623951,OCAÑA_2022
OCAÑA,2023,1,132387.0,0.7553611759462787,OCAÑA_2023
OCAÑA,2024,1,132387.0,0.7553611759462787,OCAÑA_2024
OIBA,1994,1,11466.0,8.721437292865865,OIBA_1994
OIBA,2000,1,11466.0,8.721437292865865,OIBA_2000
OIBA,2002,4,11466.0,34.88574917146346,OIBA_2002
OIBA,2003,1,11466.0,8.721437292865865,OIBA_2003
OIBA,2006,1,11466.0,8.721437292865865,OIBA_2006
OLAYA,1996,1,3325.0,30.075187969924812,OLAYA_1996
OLAYA,1997,1,3325.0,30.075187969924812,OLAYA_1997
OLAYA,1998,2,3325.0,60.150375939849624,OLAYA_1998
OLAYA,2001,1,3325.0,30.075187969924812,OLAYA_2001
OLAYA,2003,1,3325.0,30.075187969924812,OLAYA_2003
OLAYA,2004,1,3325.0,30.075187969924812,OLAYA_2004
OLAYA,2005,1,3325.0,30.075187969924812,OLAYA_2005
OLAYA HERRERA,1995,1,25262.0,3.9585147652600745,OLAYA HERRERA_1995
OLAYA HERRERA,2000,1,25262.0,3.9585147652600745,OLAYA HERRERA_2000
OLAYA HERRERA,2001,2,25262.0,7.917029530520149,OLAYA HERRERA_2001
OLAYA HERRERA,2003,1,25262.0,3.9585147652600745,OLAYA HERRERA_2003
OLAYA HERRERA,2004,1,25262.0,3.9585147652600745,OLAYA HERRERA_2004
OLAYA HERRERA,2005,3,25262.0,11.875544295780223,OLAYA HERRERA_2005
OLAYA HERRERA,2006,2,25262.0,7.917029530520149,OLAYA HERRERA_2006
OLAYA HERRERA,2007,2,25262.0,7.917029530520149,OLAYA HERRERA_2007
OLAYA HERRERA,2009,1,25262.0,3.9585147652600745,OLAYA HERRERA_2009
OLAYA HERRERA,2010,2,25262.0,7.917029530520149,OLAYA HERRERA_2010
OLAYA HERRERA,2011,4,25262.0,15.834059061040298,OLAYA HERRERA_2011
OLAYA HERRERA,2012,7,25262.0,27.70960335682052,OLAYA HERRERA_2012
OLAYA HERRERA,2013,13,25262.0,51.46069194838096,OLAYA HERRERA_2013
OLAYA HERRERA,2014,1,25262.0,3.9585147652600745,OLAYA HERRERA_2014
OLAYA HERRERA,2018,1,25262.0,3.9585147652600745,OLAYA HERRERA_2018
OLAYA HERRERA,2019,2,25262.0,7.917029530520149,OLAYA HERRERA_2019
OLAYA HERRERA,2022,2,25262.0,7.917029530520149,OLAYA HERRERA_2022
ONZAGA,1997,2,4188.0,47.75549188156638,ONZAGA_1997
ONZAGA,2009,1,4188.0,23.87774594078319,ONZAGA_2009
OPORAPA,1986,1,12208.0,8.191349934469201,OPORAPA_1986
OPORAPA,1988,1,12208.0,8.191349934469201,OPORAPA_1988
OPORAPA,1989,1,12208.0,8.191349934469201,OPORAPA_1989
OPORAPA,1991,1,12208.0,8.191349934469201,OPORAPA_1991
OPORAPA,1997,3,12208.0,24.5740498034076,OPORAPA_1997
OPORAPA,1998,1,12208.0,8.191349934469201,OPORAPA_1998
OPORAPA,1999,3,12208.0,24.5740498034076,OPORAPA_1999
OPORAPA,2000,4,12208.0,32.765399737876805,OPORAPA_2000
OPORAPA,2001,2,12208.0,16.382699868938403,OPORAPA_2001
OPORAPA,2002,5,12208.0,40.956749672346,OPORAPA_2002
OPORAPA,2003,4,12208.0,32.765399737876805,OPORAPA_2003
OPORAPA,2004,2,12208.0,16.382699868938403,OPORAPA_2004
ORITO,1986,1,40347.0,2.4784990209928868,ORITO_1986
ORITO,1988,1,40347.0,2.4784990209928868,ORITO_1988
ORITO,1989,9,40347.0,22.306491188935983,ORITO_1989
ORITO,1990,1,40347.0,2.4784990209928868,ORITO_1990
ORITO,1991,8,40347.0,19.827992167943094,ORITO_1991
ORITO,1992,1,40347.0,2.4784990209928868,ORITO_1992
ORITO,1994,7,40347.0,17.349493146950206,ORITO_1994
ORITO,1995,4,40347.0,9.913996083971547,ORITO_1995
ORITO,1996,5,40347.0,12.392495104964434,ORITO_1996
ORITO,1997,1,40347.0,2.4784990209928868,ORITO_1997
ORITO,1998,8,40347.0,19.827992167943094,ORITO_1998
ORITO,1999,17,40347.0,42.13448335687907,ORITO_1999
ORITO,2000,12,40347.0,29.74198825191464,ORITO_2000
ORITO,2001,16,40347.0,39.65598433588619,ORITO_2001
ORITO,2002,14,40347.0,34.69898629390041,ORITO_2002
ORITO,2003,30,40347.0,74.3549706297866,ORITO_2003
ORITO,2004,25,40347.0,61.96247552482217,ORITO_2004
ORITO,2005,30,40347.0,74.3549706297866,ORITO_2005
ORITO,2006,23,40347.0,57.0054774828364,ORITO_2006
ORITO,2007,10,40347.0,24.784990209928868,ORITO_2007
ORITO,2008,12,40347.0,29.74198825191464,ORITO_2008
ORITO,2009,4,40347.0,9.913996083971547,ORITO_2009
ORITO,2010,3,40347.0,7.43549706297866,ORITO_2010
ORITO,2011,9,40347.0,22.306491188935983,ORITO_2011
ORITO,2012,40,40347.0,99.13996083971547,ORITO_2012
ORITO,2013,90,40347.0,223.0649118893598,ORITO_2013
ORITO,2014,30,40347.0,74.3549706297866,ORITO_2014
ORITO,2015,11,40347.0,27.263489230921753,ORITO_2015
ORITO,2018,1,40347.0,2.4784990209928868,ORITO_2018
ORITO,2022,1,40347.0,2.4784990209928868,ORITO_2022
ORITO,2023,1,40347.0,2.4784990209928868,ORITO_2023
OROCUE,1992,1,,,OROCUE_1992
OROCUE,1996,1,,,OROCUE_1996
OROCUE,2001,3,,,OROCUE_2001
OROCUE,2002,2,,,OROCUE_2002
OROCUE,2003,1,,,OROCUE_2003
OROCUE,2004,1,,,OROCUE_2004
OROCUE,2009,1,,,OROCUE_2009
OROCUE,2010,1,,,OROCUE_2010
ORTEGA,1985,3,34574.0,8.67704055070284,ORTEGA_1985
ORTEGA,1986,1,34574.0,2.89234685023428,ORTEGA_1986
ORTEGA,1990,3,34574.0,8.67704055070284,ORTEGA_1990
ORTEGA,1991,1,34574.0,2.89234685023428,ORTEGA_1991
ORTEGA,1992,2,34574.0,5.78469370046856,ORTEGA_1992
ORTEGA,1993,1,34574.0,2.89234685023428,ORTEGA_1993
ORTEGA,1994,3,34574.0,8.67704055070284,ORTEGA_1994
ORTEGA,1996,2,34574.0,5.78469370046856,ORTEGA_1996
ORTEGA,1998,2,34574.0,5.78469370046856,ORTEGA_1998
ORTEGA,1999,6,34574.0,17.35408110140568,ORTEGA_1999
ORTEGA,2000,3,34574.0,8.67704055070284,ORTEGA_2000
ORTEGA,2001,6,34574.0,17.35408110140568,ORTEGA_2001
ORTEGA,2002,5,34574.0,14.4617342511714,ORTEGA_2002
ORTEGA,2003,9,34574.0,26.031121652108517,ORTEGA_2003
ORTEGA,2004,11,34574.0,31.81581535257708,ORTEGA_2004
ORTEGA,2005,18,34574.0,52.062243304217034,ORTEGA_2005
ORTEGA,2006,4,34574.0,11.56938740093712,ORTEGA_2006
ORTEGA,2007,17,34574.0,49.16989645398276,ORTEGA_2007
ORTEGA,2008,1,34574.0,2.89234685023428,ORTEGA_2008
ORTEGA,2009,3,34574.0,8.67704055070284,ORTEGA_2009
ORTEGA,2010,1,34574.0,2.89234685023428,ORTEGA_2010
ORTEGA,2011,1,34574.0,2.89234685023428,ORTEGA_2011
OSPINA,2013,1,7007.0,14.271442842871414,OSPINA_2013
OTANCHE,1986,1,8162.0,12.251899044351873,OTANCHE_1986
OTANCHE,1987,2,8162.0,24.503798088703746,OTANCHE_1987
OTANCHE,1990,3,8162.0,36.75569713305563,OTANCHE_1990
OTANCHE,1991,2,8162.0,24.503798088703746,OTANCHE_1991
OTANCHE,1992,5,8162.0,61.25949522175938,OTANCHE_1992
OTANCHE,1993,1,8162.0,12.251899044351873,OTANCHE_1993
OTANCHE,1998,2,8162.0,24.503798088703746,OTANCHE_1998
OTANCHE,2002,2,8162.0,24.503798088703746,OTANCHE_2002
OVEJAS,1988,2,24235.0,8.252527336496803,OVEJAS_1988
OVEJAS,1989,2,24235.0,8.252527336496803,OVEJAS_1989
OVEJAS,1990,9,24235.0,37.13637301423561,OVEJAS_1990
OVEJAS,1991,1,24235.0,4.126263668248401,OVEJAS_1991
OVEJAS,1992,2,24235.0,8.252527336496803,OVEJAS_1992
OVEJAS,1993,3,24235.0,12.378791004745205,OVEJAS_1993
OVEJAS,1994,5,24235.0,20.631318341242007,OVEJAS_1994
OVEJAS,1995,7,24235.0,28.883845677738808,OVEJAS_1995
OVEJAS,1996,3,24235.0,12.378791004745205,OVEJAS_1996
OVEJAS,1997,14,24235.0,57.767691355477616,OVEJAS_1997
OVEJAS,1998,3,24235.0,12.378791004745205,OVEJAS_1998
OVEJAS,1999,42,24235.0,173.30307406643286,OVEJAS_1999
OVEJAS,2000,11,24235.0,45.38890035073241,OVEJAS_2000
OVEJAS,2001,17,24235.0,70.14648236022282,OVEJAS_2001
OVEJAS,2002,17,24235.0,70.14648236022282,OVEJAS_2002
OVEJAS,2003,16,24235.0,66.02021869197442,OVEJAS_2003
OVEJAS,2004,8,24235.0,33.01010934598721,OVEJAS_2004
OVEJAS,2005,7,24235.0,28.883845677738808,OVEJAS_2005
OVEJAS,2006,7,24235.0,28.883845677738808,OVEJAS_2006
OVEJAS,2008,1,24235.0,4.126263668248401,OVEJAS_2008
OVEJAS,2013,1,24235.0,4.126263668248401,OVEJAS_2013
OVEJAS,2022,2,24235.0,8.252527336496803,OVEJAS_2022
PACHAVITA,2003,1,2489.0,40.17677782241864,PACHAVITA_2003
PACHO,1985,2,28458.0,7.027900766041184,PACHO_1985
PACHO,1987,2,28458.0,7.027900766041184,PACHO_1987
PACHO,1990,1,28458.0,3.513950383020592,PACHO_1990
PACHO,1991,1,28458.0,3.513950383020592,PACHO_1991
PACHO,1995,1,28458.0,3.513950383020592,PACHO_1995
PACHO,1999,4,28458.0,14.055801532082368,PACHO_1999
PACHO,2001,3,28458.0,10.541851149061776,PACHO_2001
PACHO,2002,5,28458.0,17.56975191510296,PACHO_2002
PACHO,2003,1,28458.0,3.513950383020592,PACHO_2003
PACHO,2012,1,28458.0,3.513950383020592,PACHO_2012
PACOA,2009,1,5121.0,19.527436047646944,PACOA_2009
PACOA,2015,1,5121.0,19.527436047646944,PACOA_2015
PACORA,1997,3,,,PACORA_1997
PACORA,2001,2,,,PACORA_2001
PACORA,2002,3,,,PACORA_2002
PACORA,2003,1,,,PACORA_2003
PADILLA,1992,3,10233.0,29.31691586045148,PADILLA_1992
PADILLA,2013,1,10233.0,9.77230528681716,PADILLA_2013
PADILLA,2017,1,10233.0,9.77230528681716,PADILLA_2017
PADILLA,2020,2,10233.0,19.54461057363432,PADILLA_2020
PADILLA,2024,1,10233.0,9.77230528681716,PADILLA_2024
PAEZ,1985,4,,,PAEZ_1985
PAEZ,1986,1,,,PAEZ_1986
PAEZ,1990,1,,,PAEZ_1990
PAEZ,1991,3,,,PAEZ_1991
PAEZ,1992,1,,,PAEZ_1992
PAEZ,1996,1,,,PAEZ_1996
PAEZ,1999,5,,,PAEZ_1999
PAEZ,2000,4,,,PAEZ_2000
PAEZ,2001,1,,,PAEZ_2001
PAEZ,2002,2,,,PAEZ_2002
PAEZ,2003,1,,,PAEZ_2003
PAEZ,2004,6,,,PAEZ_2004
PAEZ,2005,1,,,PAEZ_2005
PAEZ,2006,1,,,PAEZ_2006
PAEZ,2007,1,,,PAEZ_2007
PAEZ,2008,3,,,PAEZ_2008
PAEZ,2009,1,,,PAEZ_2009
PAEZ,2012,1,,,PAEZ_2012
PAEZ,2016,2,,,PAEZ_2016
PAEZ,2019,1,,,PAEZ_2019
PAEZ,2021,1,,,PAEZ_2021
PAEZ,2022,1,,,PAEZ_2022
PAEZ,2024,2,,,PAEZ_2024
PAICOL,1990,1,6884.0,14.526438117373619,PAICOL_1990
PAICOL,1999,1,6884.0,14.526438117373619,PAICOL_1999
PAILITAS,1985,1,20681.0,4.8353561239785305,PAILITAS_1985
PAILITAS,1986,1,20681.0,4.8353561239785305,PAILITAS_1986
PAILITAS,1988,3,20681.0,14.506068371935593,PAILITAS_1988
PAILITAS,1989,2,20681.0,9.670712247957061,PAILITAS_1989
PAILITAS,1990,6,20681.0,29.012136743871185,PAILITAS_1990
PAILITAS,1991,21,20681.0,101.54247860354914,PAILITAS_1991
PAILITAS,1992,9,20681.0,43.51820511580678,PAILITAS_1992
PAILITAS,1993,2,20681.0,9.670712247957061,PAILITAS_1993
PAILITAS,1994,6,20681.0,29.012136743871185,PAILITAS_1994
PAILITAS,1995,1,20681.0,4.8353561239785305,PAILITAS_1995
PAILITAS,1996,10,20681.0,48.353561239785314,PAILITAS_1996
PAILITAS,1997,13,20681.0,62.859629611720905,PAILITAS_1997
PAILITAS,1998,21,20681.0,101.54247860354914,PAILITAS_1998
PAILITAS,1999,9,20681.0,43.51820511580678,PAILITAS_1999
PAILITAS,2000,8,20681.0,38.682848991828244,PAILITAS_2000
PAILITAS,2001,13,20681.0,62.859629611720905,PAILITAS_2001
PAILITAS,2002,5,20681.0,24.176780619892657,PAILITAS_2002
PAILITAS,2003,4,20681.0,19.341424495914122,PAILITAS_2003
PAILITAS,2004,4,20681.0,19.341424495914122,PAILITAS_2004
PAILITAS,2006,1,20681.0,4.8353561239785305,PAILITAS_2006
PAILITAS,2007,1,20681.0,4.8353561239785305,PAILITAS_2007
PAILITAS,2009,1,20681.0,4.8353561239785305,PAILITAS_2009
PAILITAS,2011,1,20681.0,4.8353561239785305,PAILITAS_2011
PAILITAS,2012,1,20681.0,4.8353561239785305,PAILITAS_2012
PAILITAS,2016,1,20681.0,4.8353561239785305,PAILITAS_2016
PAILITAS,2020,1,20681.0,4.8353561239785305,PAILITAS_2020
PAILITAS,2022,4,20681.0,19.341424495914122,PAILITAS_2022
PAIME,1992,1,4719.0,21.190930281839375,PAIME_1992
PAIME,2001,1,4719.0,21.190930281839375,PAIME_2001
PAIME,2002,3,4719.0,63.57279084551812,PAIME_2002
PAIME,2003,4,4719.0,84.7637211273575,PAIME_2003
PAIME,2004,1,4719.0,21.190930281839375,PAIME_2004
PAIPA,1999,1,35370.0,2.827254735651682,PAIPA_1999
PAIPA,2000,1,35370.0,2.827254735651682,PAIPA_2000
