Código DANE de Municipio,Municipio,Departamento,Año,Sexo,Latitud,Longitud,tipo_violencia
05490,NECOCLI,ANTIOQUIA,0,HOMBRE,8.493728551,-76.676995884,Reclutamiento
05490,NECOCLI,ANTIOQUIA,0,HOMBRE,8.493728551,-76.676995884,Reclutamiento
05490,NECOCLI,ANTIOQUIA,0,HOMBRE,8.493728551,-76.676995884,Reclutamiento
05490,NECOCLI,ANTIOQUIA,0,HOMBRE,8.493728551,-76.676995884,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,1999,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,2003,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,2003,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,2004,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,2007,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,2000,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,1999,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,HOMBRE,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,0,MUJER,5.581275312,-75.194570185,Reclutamiento
05483,NARIÑO,ANTIOQUIA,1997,MUJER,5.581275312,-75.194570185,Reclutamiento
05480,MUTATA,ANTIOQUIA,1970,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,1998,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,1998,MUJER,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,2003,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,2003,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,2004,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,2005,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,2008,MUJER,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,MUJER,7.329557848,-76.463065695,Reclutamiento
05234,DABEIBA,ANTIOQUIA,2002,HOMBRE,6.992243782,-76.314263284,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,MUJER,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,MUJER,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,MUJER,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,MUJER,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05480,MUTATA,ANTIOQUIA,0,HOMBRE,7.329557848,-76.463065695,Reclutamiento
05475,MURINDO,ANTIOQUIA,2008,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,2005,MUJER,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,2011,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,MUJER,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,MUJER,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,MUJER,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,MUJER,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,2013,MUJER,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,MUJER,6.828773855,-76.708613491,Reclutamiento
05475,MURINDO,ANTIOQUIA,0,HOMBRE,6.828773855,-76.708613491,Reclutamiento
05467,MONTEBELLO,ANTIOQUIA,2002,MUJER,5.916853903,-75.519726926,Reclutamiento
05467,MONTEBELLO,ANTIOQUIA,2006,MUJER,5.916853903,-75.519726926,Reclutamiento
05467,MONTEBELLO,ANTIOQUIA,0,MUJER,5.916853903,-75.519726926,Reclutamiento
05467,MONTEBELLO,ANTIOQUIA,0,HOMBRE,5.916853903,-75.519726926,Reclutamiento
05440,MARINILLA,ANTIOQUIA,0,MUJER,6.18520515,-75.304879329,Reclutamiento
05425,MACEO,ANTIOQUIA,2002,HOMBRE,6.534573585,-74.714108541,Reclutamiento
05425,MACEO,ANTIOQUIA,0,HOMBRE,6.534573585,-74.714108541,Reclutamiento
05425,MACEO,ANTIOQUIA,0,HOMBRE,6.534573585,-74.714108541,Reclutamiento
05425,MACEO,ANTIOQUIA,0,MUJER,6.534573585,-74.714108541,Reclutamiento
05425,MACEO,ANTIOQUIA,0,HOMBRE,6.534573585,-74.714108541,Reclutamiento
05425,MACEO,ANTIOQUIA,0,HOMBRE,6.534573585,-74.714108541,Reclutamiento
05411,LIBORINA,ANTIOQUIA,2002,MUJER,6.723990935,-75.783000458,Reclutamiento
05411,LIBORINA,ANTIOQUIA,0,MUJER,6.723990935,-75.783000458,Reclutamiento
05411,LIBORINA,ANTIOQUIA,0,MUJER,6.723990935,-75.783000458,Reclutamiento
05411,LIBORINA,ANTIOQUIA,0,HOMBRE,6.723990935,-75.783000458,Reclutamiento
05411,LIBORINA,ANTIOQUIA,0,HOMBRE,6.723990935,-75.783000458,Reclutamiento
05400,LA UNION,ANTIOQUIA,2000,HOMBRE,5.940434685,-75.354290227,Reclutamiento
05400,LA UNION,ANTIOQUIA,2002,HOMBRE,5.940434685,-75.354290227,Reclutamiento
05400,LA UNION,ANTIOQUIA,2004,HOMBRE,5.973845,-75.360874,Reclutamiento
05400,LA UNION,ANTIOQUIA,0,HOMBRE,5.940434685,-75.354290227,Reclutamiento
05400,LA UNION,ANTIOQUIA,0,MUJER,5.940434685,-75.354290227,Reclutamiento
05400,LA UNION,ANTIOQUIA,2003,HOMBRE,5.940434685,-75.354290227,Reclutamiento
05660,SAN LUIS,ANTIOQUIA,2002,HOMBRE,6.024205956,-75.007667403,Reclutamiento
05585,PUERTO NARE,ANTIOQUIA,2002,HOMBRE,6.126539139,-74.703177217,Reclutamiento
05376,LA CEJA,ANTIOQUIA,0,HOMBRE,5.992524843,-75.430869347,Reclutamiento
05376,LA CEJA,ANTIOQUIA,1991,HOMBRE,5.992524843,-75.430869347,Reclutamiento
05376,LA CEJA,ANTIOQUIA,2004,HOMBRE,5.992524843,-75.430869347,Reclutamiento
05376,LA CEJA,ANTIOQUIA,2006,HOMBRE,5.992524843,-75.430869347,Reclutamiento
05376,LA CEJA,ANTIOQUIA,2007,HOMBRE,5.992524843,-75.430869347,Reclutamiento
05376,LA CEJA,ANTIOQUIA,0,HOMBRE,5.992524843,-75.430869347,Reclutamiento
05376,LA CEJA,ANTIOQUIA,2014,MUJER,5.992524843,-75.430869347,Reclutamiento
05376,LA CEJA,ANTIOQUIA,0,HOMBRE,5.992524843,-75.430869347,Reclutamiento
05364,JARDIN,ANTIOQUIA,0,HOMBRE,5.574444339,-75.818425748,Reclutamiento
05364,JARDIN,ANTIOQUIA,0,HOMBRE,5.574444339,-75.818425748,Reclutamiento
05364,JARDIN,ANTIOQUIA,0,HOMBRE,5.574444339,-75.818425748,Reclutamiento
05364,JARDIN,ANTIOQUIA,0,HOMBRE,5.574444339,-75.818425748,Reclutamiento
05364,JARDIN,ANTIOQUIA,0,HOMBRE,5.574444339,-75.818425748,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2009,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2005,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,1999,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2001,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2002,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2002,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2003,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2003,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2003,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2003,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2003,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2003,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2004,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2004,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2004,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2004,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2004,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2004,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2004,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2004,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2004,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2005,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2005,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2005,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2005,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2005,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2005,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2005,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2006,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2007,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2007,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2008,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2008,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2010,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2010,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2010,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2010,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2011,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2011,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2011,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2011,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2012,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2013,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2014,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2011,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,2002,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,MUJER,7.341549718,-75.678422773,Reclutamiento
05361,ITUANGO,ANTIOQUIA,0,HOMBRE,7.341549718,-75.678422773,Reclutamiento
05360,ITAGÜI,ANTIOQUIA,0,MUJER,6.179279438,-75.614203699,Reclutamiento
05360,ITAGÜI,ANTIOQUIA,2001,MUJER,6.179279438,-75.614203699,Reclutamiento
05360,ITAGÜI,ANTIOQUIA,2000,HOMBRE,6.179279438,-75.614203699,Reclutamiento
05360,ITAGÜI,ANTIOQUIA,2003,HOMBRE,6.179279438,-75.614203699,Reclutamiento
05360,ITAGÜI,ANTIOQUIA,0,HOMBRE,6.179279438,-75.614203699,Reclutamiento
05360,ITAGÜI,ANTIOQUIA,0,HOMBRE,6.179279438,-75.614203699,Reclutamiento
05360,ITAGÜI,ANTIOQUIA,0,HOMBRE,6.179279438,-75.614203699,Reclutamiento
05353,HISPANIA,ANTIOQUIA,2003,HOMBRE,5.797039002,-75.906692028,Reclutamiento
05353,HISPANIA,ANTIOQUIA,2007,HOMBRE,5.797039002,-75.906692028,Reclutamiento
05353,HISPANIA,ANTIOQUIA,0,HOMBRE,5.797039002,-75.906692028,Reclutamiento
05353,HISPANIA,ANTIOQUIA,0,MUJER,5.797039002,-75.906692028,Reclutamiento
05318,GUARNE,ANTIOQUIA,0,MUJER,6.266625703,-75.437308008,Reclutamiento
05318,GUARNE,ANTIOQUIA,0,HOMBRE,6.266625703,-75.437308008,Reclutamiento
05318,GUARNE,ANTIOQUIA,0,HOMBRE,6.266625703,-75.437308008,Reclutamiento
05315,GUADALUPE,ANTIOQUIA,0,MUJER,6.861576325,-75.225913027,Reclutamiento
05315,GUADALUPE,ANTIOQUIA,0,HOMBRE,6.861576325,-75.225913027,Reclutamiento
05315,GUADALUPE,ANTIOQUIA,0,HOMBRE,6.861576325,-75.225913027,Reclutamiento
05315,GUADALUPE,ANTIOQUIA,0,MUJER,6.861576325,-75.225913027,Reclutamiento
05315,GUADALUPE,ANTIOQUIA,0,HOMBRE,6.861576325,-75.225913027,Reclutamiento
05315,GUADALUPE,ANTIOQUIA,0,MUJER,6.861576325,-75.225913027,Reclutamiento
05315,GUADALUPE,ANTIOQUIA,0,MUJER,6.861576325,-75.225913027,Reclutamiento
05313,GRANADA,ANTIOQUIA,0,MUJER,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,0,HOMBRE,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,1997,HOMBRE,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,1997,HOMBRE,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,1997,HOMBRE,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,1997,HOMBRE,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,2000,HOMBRE,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,2002,HOMBRE,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,2005,HOMBRE,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,2003,HOMBRE,6.123380721,-75.127636463,Reclutamiento
05313,GRANADA,ANTIOQUIA,2003,HOMBRE,6.123380721,-75.127636463,Reclutamiento
