año,municipio,departamento,categoria,grupo_especifico,tipo_violencia,lat,lon
0,GUADUAS,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,5.173554764,-74.64014651
0,GUADUAS,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,5.173554764,-74.64014651
0,GUADUAS,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,5.173554764,-74.64014651
0,GUADUAS,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,5.173554764,-74.64014651
2002,GIRARDOT,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.338154518,-74.81143922
2002,GIRARDOT,CUNDINAMARCA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL CASANARE (BUITRAGUEÑOS),RU_Reclutamiento,4.338154518,-74.81143922
2003,GIRARDOT,CUNDINAMARCA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DE META Y VICHADA,RU_Reclutamiento,4.338154518,-74.81143922
2004,GIRARDOT,CUNDINAMARCA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL CASANARE (BUITRAGUEÑOS),RU_Reclutamiento,4.338154518,-74.81143922
2004,GIRARDOT,CUNDINAMARCA,GRUPO PARAMILITAR,AUTODEFENSAS CAMPESINAS DEL CASANARE (BUITRAGUEÑOS),RU_Reclutamiento,4.338154518,-74.81143922
2000,GIRARDOT,CUNDINAMARCA,GUERRILLA,,RU_Reclutamiento,4.338154518,-74.81143922
0,GIRARDOT,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.338154518,-74.81143922
0,GIRARDOT,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.338154518,-74.81143922
0,GIRARDOT,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.338154518,-74.81143922
2002,GAMA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.723573464,-73.60054441
0,GAMA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.723573464,-73.60054441
0,GACHETA,CUNDINAMARCA,GRUPO ARMADO NO IDENTIFICADO,,RU_Reclutamiento,4.867551134,-73.61773287
2002,GACHETA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.867551134,-73.61773287
2004,GACHETA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.867551134,-73.61773287
2004,GACHETA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.867551134,-73.61773287
2001,GACHALA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.65495513,-73.51055381
2001,GACHALA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.65495513,-73.51055381
2002,GACHALA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.65495513,-73.51055381
2002,GACHALA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.65495513,-73.51055381
2005,GACHALA,CUNDINAMARCA,GRUPO PARAMILITAR,OTRO,RU_Reclutamiento,4.65495513,-73.51055381
0,GACHALA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.65495513,-73.51055381
0,GACHALA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.65495513,-73.51055381
2001,FUSAGASUGA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.323534028,-74.38859114
2002,FUSAGASUGA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.323534028,-74.38859114
2003,FUSAGASUGA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.323534028,-74.38859114
2003,FUSAGASUGA,CUNDINAMARCA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,4.323534028,-74.38859114
0,FUSAGASUGA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.323534028,-74.38859114
0,FUSAGASUGA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.323534028,-74.38859114
0,FUSAGASUGA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.323534028,-74.38859114
0,FUSAGASUGA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.323534028,-74.38859114
0,FUSAGASUGA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.323534028,-74.38859114
0,FUSAGASUGA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.323534028,-74.38859114
0,FUSAGASUGA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.323534028,-74.38859114
0,FACATATIVA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.834052334,-74.3380229
0,EL ROSAL,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.879723016,-74.23802273
0,EL ROSAL,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.879723016,-74.23802273
2003,EL PEÑON,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,5.261728244,-74.30830564
2005,EL PEÑON,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,5.261728244,-74.30830564
2001,EL COLEGIO,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.556947085,-74.42658478
0,CHOCONTA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,5.118419271,-73.68068583
2003,CHIPAQUE,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.463746629,-74.04605246
0,CHIA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.857823671,-74.03809539
2002,CHAGUANI,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.95425175,-74.63090139
1999,CHAGUANI,CUNDINAMARCA,GUERRILLA,,RU_Reclutamiento,4.95425175,-74.63090139
2001,CHAGUANI,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.95425175,-74.63090139
0,CHAGUANI,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.95425175,-74.63090139
0,CARMEN DE CARUPA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,5.338856556,-73.92614817
0,CAQUEZA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.402259457,-73.94482435
2001,CAPARRAPI,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,5.381501399,-74.52123595
0,CAPARRAPI,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,5.381501399,-74.52123595
0,CAJICA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.930402779,-74.02985115
1995,CABRERA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,3.91861924,-74.44615606
1992,CABRERA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,3.91861924,-74.44615606
1999,CABRERA,CUNDINAMARCA,GUERRILLA,,RU_Reclutamiento,3.91861924,-74.44615606
2002,CABRERA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,3.91861924,-74.44615606
2003,CABRERA,CUNDINAMARCA,GUERRILLA,,RU_Reclutamiento,3.91861924,-74.44615606
2005,CABRERA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,3.91861924,-74.44615606
0,CABRERA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,3.91861924,-74.44615606
0,CABRERA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,3.91861924,-74.44615606
0,CABRERA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,3.91861924,-74.44615606
0,CABRERA,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,3.91861924,-74.44615606
2004,BITUIMA,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.847821091,-74.52862766
0,BELTRAN,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.791721105,-74.71491399
0,BELTRAN,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.791721105,-74.71491399
0,ARBELAEZ,CUNDINAMARCA,GRUPO ARMADO NO IDENTIFICADO,,RU_Reclutamiento,4.232786985,-74.39576291
2000,ARBELAEZ,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.232786985,-74.39576291
0,ARBELAEZ,CUNDINAMARCA,DESCONOCIDO,,RU_Reclutamiento,4.232786985,-74.39576291
2003,ALBAN,CUNDINAMARCA,GUERRILLA,FARC,RU_Reclutamiento,4.891121638,-74.44278432
0,AGUA DE DIOS,CUNDINAMARCA,GRUPO ARMADO NO IDENTIFICADO,,RU_Reclutamiento,4.372744676,-74.67111051
0,AGUA DE DIOS,CUNDINAMARCA,GRUPO ARMADO NO IDENTIFICADO,,RU_Reclutamiento,4.372744676,-74.67111051
1992,AGUA DE DIOS,CUNDINAMARCA,GUERRILLA,,RU_Reclutamiento,4.372744676,-74.67111051
2003,VALENCIA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
0,VALENCIA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,8.219904128,-76.2213286
2003,VALENCIA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,8.255016,-76.150756
0,TIERRALTA,CORDOBA,GRUPO POSDESMOVILIZACIÓN,OTRO,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
1987,TIERRALTA,CORDOBA,GRUPO ARMADO NO IDENTIFICADO,,RU_Reclutamiento,7.813896829,-76.16846678
1999,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
2002,TIERRALTA,CORDOBA,GUERRILLA,,RU_Reclutamiento,7.813896829,-76.16846678
2003,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,OTRO,RU_Reclutamiento,7.813896829,-76.16846678
2003,TIERRALTA,CORDOBA,GUERRILLA,FARC,RU_Reclutamiento,7.813896829,-76.16846678
2003,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
2003,TIERRALTA,CORDOBA,GUERRILLA,FARC,RU_Reclutamiento,7.813896829,-76.16846678
2003,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,RU_Reclutamiento,7.813896829,-76.16846678
2005,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
2005,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
2005,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
2006,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
2006,TIERRALTA,CORDOBA,GUERRILLA,FARC,RU_Reclutamiento,7.813896829,-76.16846678
2006,TIERRALTA,CORDOBA,GUERRILLA,FARC,RU_Reclutamiento,7.813896829,-76.16846678
2007,TIERRALTA,CORDOBA,GRUPO POSDESMOVILIZACIÓN,OTRO,RU_Reclutamiento,7.813896829,-76.16846678
2010,TIERRALTA,CORDOBA,GUERRILLA,FARC,RU_Reclutamiento,7.813896829,-76.16846678
2010,TIERRALTA,CORDOBA,GUERRILLA,FARC,RU_Reclutamiento,7.813896829,-76.16846678
2015,TIERRALTA,CORDOBA,GRUPO POSDESMOVILIZACIÓN,URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,GUERRILLA,FARC,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
1996,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
1999,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,RU_Reclutamiento,7.813896829,-76.16846678
2002,TIERRALTA,CORDOBA,GRUPO PARAMILITAR,BLOQUE CENTRAL BOLÍVAR,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
0,TIERRALTA,CORDOBA,DESCONOCIDO,,RU_Reclutamiento,7.813896829,-76.16846678
