año_num,año,municipio,departamento,perpetrador,victimas,lat,lon,tipo_violencia
1997,1997,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1998,1998,CHAPARRAL,TOLIMA,FARC,2.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1998,1998,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1998,1998,CHAPARRAL,TOLIMA,FARC,2.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1998,1998,CHAPARRAL,TOLIMA,FARC,2.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1998,1998,CHAPARRAL,TOLIMA,FARC,2.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1999,1999,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1999,1999,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1999,1999,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1999,1999,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1999,1999,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1999,1999,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2000,2000,CHAPARRAL,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.722918,-75.480765,CAS_Asesinatos_Selectivos
2000,2000,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2000,2000,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2000,2000,CHAPARRAL,TOLIMA,FARC,2.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2001,2001,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2001,2001,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2001,2001,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2001,2001,CHAPARRAL,TOLIMA,FARC,2.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2002,2002,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2002,2002,CHAPARRAL,TOLIMA,FARC,2.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2003,2003,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2005,2005,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1999,1999,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2000,2000,CHAPARRAL,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1965,1965,CHAPARRAL,TOLIMA,FARC,2.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2000,2000,CHAPARRAL,TOLIMA,FARC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2002,2002,CHAPARRAL,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
1997,1997,CHAPARRAL,TOLIMA,FARC,2.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2004,2004,CHAPARRAL,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,3.743693084,-75.58986634,CAS_Asesinatos_Selectivos
2002,2002,COELLO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,4.315603867,-74.91470256,CAS_Asesinatos_Selectivos
1987,1987,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1989,1989,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1990,1990,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1990,1990,COYAIMA,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1991,1991,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1991,1991,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1992,1992,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1993,1993,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1997,1997,COYAIMA,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,3.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1999,1999,COYAIMA,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1999,1999,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2000,2000,COYAIMA,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2001,2001,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2002,2002,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2002,2002,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2002,2002,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2002,2002,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2002,2002,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2003,2003,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2003,2003,COYAIMA,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2003,2003,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2004,2004,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2004,2004,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2005,2005,COYAIMA,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2005,2005,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2006,2006,COYAIMA,TOLIMA,FARC,2.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1994,1994,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1994,1994,COYAIMA,TOLIMA,FARC,1.0,3.798036,-75.193862,CAS_Asesinatos_Selectivos
1996,1996,COYAIMA,TOLIMA,FARC,2.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1997,1997,COYAIMA,TOLIMA,FARC,1.0,3.79802798,-75.1938783,CAS_Asesinatos_Selectivos
2001,2001,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2001,2001,COYAIMA,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2003,2003,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2003,2003,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2004,2004,COYAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2005,2005,COYAIMA,TOLIMA,FARC,1.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
2006,2006,COYAIMA,TOLIMA,FARC,2.0,3.775490271,-75.14720213,CAS_Asesinatos_Selectivos
1985,1985,CUNDAY,TOLIMA,FARC,1.0,3.98252395,-74.68936908,CAS_Asesinatos_Selectivos
1990,1990,CUNDAY,TOLIMA,FARC,1.0,3.98252395,-74.68936908,CAS_Asesinatos_Selectivos
1997,1997,CUNDAY,TOLIMA,FARC,1.0,3.98252395,-74.68936908,CAS_Asesinatos_Selectivos
1998,1998,CUNDAY,TOLIMA,FARC,1.0,3.98252395,-74.68936908,CAS_Asesinatos_Selectivos
2000,2000,CUNDAY,TOLIMA,FARC,1.0,3.98252395,-74.68936908,CAS_Asesinatos_Selectivos
1988,1988,CUNDAY,TOLIMA,FARC,1.0,3.98252395,-74.68936908,CAS_Asesinatos_Selectivos
1995,1995,CUNDAY,TOLIMA,FARC,2.0,3.98252395,-74.68936908,CAS_Asesinatos_Selectivos
2002,2002,CUNDAY,TOLIMA,FARC,1.0,3.98252395,-74.68936908,CAS_Asesinatos_Selectivos
2005,2005,CUNDAY,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.98252395,-74.68936908,CAS_Asesinatos_Selectivos
1986,1986,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
1997,1997,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
1997,1997,DOLORES,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
1999,1999,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
2000,2000,DOLORES,TOLIMA,FARC,1.0,3.539073,-74.896754,CAS_Asesinatos_Selectivos
2001,2001,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
2003,2003,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
2005,2005,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
1999,1999,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
2000,2000,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
1996,1996,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
2002,2002,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
2003,2003,DOLORES,TOLIMA,FARC,3.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
2007,2007,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
2007,2007,DOLORES,TOLIMA,FARC,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
2001,2001,DOLORES,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
1965,1965,DOLORES,TOLIMA,OTRO,2.0,3.597863274,-74.80256673,CAS_Asesinatos_Selectivos
1999,1999,ESPINAL,TOLIMA,FARC,1.0,4.166476969,-74.89352941,CAS_Asesinatos_Selectivos
2004,2004,ESPINAL,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.151314,-74.885446,CAS_Asesinatos_Selectivos
1999,1999,FALAN,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.079256598,-74.95703372,CAS_Asesinatos_Selectivos
2002,2002,FALAN,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.079256598,-74.95703372,CAS_Asesinatos_Selectivos
1997,1997,FALAN,TOLIMA,ELN,2.0,5.079256598,-74.95703372,CAS_Asesinatos_Selectivos
1998,1998,PALOCABILDO,TOLIMA,FARC,1.0,5.094035737,-75.01845049,CAS_Asesinatos_Selectivos
2000,2000,FALAN,TOLIMA,FARC,1.0,5.079256598,-74.95703372,CAS_Asesinatos_Selectivos
2001,2001,FALAN,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.079256598,-74.95703372,CAS_Asesinatos_Selectivos
2001,2001,FALAN,TOLIMA,FARC,1.0,5.079256598,-74.95703372,CAS_Asesinatos_Selectivos
2002,2002,FALAN,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.079256598,-74.95703372,CAS_Asesinatos_Selectivos
2001,2001,FLANDES,TOLIMA,FARC,2.0,4.242813257,-74.83708638,CAS_Asesinatos_Selectivos
2001,2001,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.153576,-75.035722,CAS_Asesinatos_Selectivos
0,0,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
1990,1990,FRESNO,TOLIMA,ELN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
1992,1992,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
1993,1993,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
1994,1994,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
1996,1996,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
1997,1997,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
1997,1997,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2000,2000,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2000,2000,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2000,2000,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2000,2000,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2000,2000,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2001,2001,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,3.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2001,2001,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2001,2001,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2001,2001,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2001,2001,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2003,2003,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2004,2004,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2004,2004,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2004,2004,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.153638261,-75.03562715,CAS_Asesinatos_Selectivos
2005,2005,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2005,2005,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,2.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2005,2005,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2006,2006,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2006,2006,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,NATAGAIMA,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,3.0,3.540518203,-75.12200999,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,2.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2004,2004,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2000,2000,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2001,2001,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,3.0,5.153576,-75.035722,CAS_Asesinatos_Selectivos
2001,2001,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,3.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2003,2003,TULUA,VALLE DEL CAUCA,FARC,1.0,4.02840797,-76.03250379,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2003,2003,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
1960,1960,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2004,2004,FRESNO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2000,2000,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2000,2000,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2005,2005,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2005,2005,FRESNO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2000,2000,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
2002,2002,FRESNO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.186694812,-75.05228995,CAS_Asesinatos_Selectivos
1994,1994,GUAMO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,2.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
1999,1999,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2000,2000,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2000,2000,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2000,2000,GUAMO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2001,2001,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2001,2001,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2001,2001,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.030992,-74.968135,CAS_Asesinatos_Selectivos
2002,2002,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.09293285,-74.95775049,CAS_Asesinatos_Selectivos
2002,2002,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.030992,-74.968135,CAS_Asesinatos_Selectivos
2003,2003,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2003,2003,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2003,2003,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2004,2004,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2005,2005,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2005,2005,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2005,2005,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2005,2005,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2001,2001,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.030992,-74.968135,CAS_Asesinatos_Selectivos
2003,2003,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2004,2004,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,2.0,4.09293285,-74.95775049,CAS_Asesinatos_Selectivos
2004,2004,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
2004,2004,GUAMO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,4.076501341,-74.97657287,CAS_Asesinatos_Selectivos
1995,1995,HERVEO,TOLIMA,FARC,1.0,5.068553783,-75.24322959,CAS_Asesinatos_Selectivos
1997,1997,HERVEO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.068553783,-75.24322959,CAS_Asesinatos_Selectivos
1997,1997,HERVEO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.068553783,-75.24322959,CAS_Asesinatos_Selectivos
2000,2000,HERVEO,TOLIMA,ELN,1.0,5.068553783,-75.24322959,CAS_Asesinatos_Selectivos
2000,2000,HERVEO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,3.0,5.068553783,-75.24322959,CAS_Asesinatos_Selectivos
2000,2000,HERVEO,TOLIMA,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,1.0,5.068553783,-75.24322959,CAS_Asesinatos_Selectivos
2000,2000,HERVEO,TOLIMA,ELN,1.0,5.068553783,-75.24322959,CAS_Asesinatos_Selectivos
2001,2001,HERVEO,TOLIMA,PRESENCIA GAO SIN ATRIBUCIÓN,1.0,5.068553783,-75.24322959,CAS_Asesinatos_Selectivos
2001,2001,HERVEO,TOLIMA,AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO,1.0,5.068553783,-75.24322959,CAS_Asesinatos_Selectivos
