departamento,municipio,municipio_id,year,loss_ha,key
Caquetá,La Montañita,LA MONTANITA,2012,367,LA MONTANITA_2012
Caquetá,Milán,MILAN,2012,274,MILAN_2012
Caquetá,Morelia,MORELIA,2012,60,MORELIA_2012
Caquetá,Puerto Rico,PUERTO RICO,2012,595,PUERTO RICO_2012
Caquetá,San José del Fragua,SAN JOSE DEL FRAGUA,2012,387,SAN JOSE DEL FRAGUA_2012
Caquetá,San Vicente del Caguán,SAN VICENTE DEL CAGUAN,2012,7533,SAN VICENTE DEL CAGUAN_2012
Caquetá,Solano,SOLANO,2012,3419,SOLANO_2012
Caquetá,Solita,SOLITA,2012,496,SOLITA_2012
Caquetá,Valparaíso,VALPARAISO,2012,520,VALPARAISO_2012
Casanare,Aguazul,AGUAZUL,2012,115,AGUAZUL_2012
Casanare,Chámeza,CHAMEZA,2012,34,CHAMEZA_2012
Casanare,Hato Corozal,HATO COROZAL,2012,493,HATO COROZAL_2012
Casanare,La Salina,LA SALINA,2012,19,LA SALINA_2012
Casanare,Maní,MANI,2012,337,MANI_2012
Casanare,Monterrey,MONTERREY,2012,144,MONTERREY_2012
Casanare,Nunchía,NUNCHIA,2012,253,NUNCHIA_2012
Casanare,Orocué,OROCUE,2012,76,OROCUE_2012
Casanare,Paz de Ariporo,PAZ DE ARIPORO,2012,423,PAZ DE ARIPORO_2012
Casanare,Pore,PORE,2012,231,PORE_2012
Casanare,Recetor,RECETOR,2012,17,RECETOR_2012
Casanare,Sabanalarga,SABANALARGA,2012,70,SABANALARGA_2012
Casanare,San Luis de Palenque,SAN LUIS DE PALENQUE,2012,308,SAN LUIS DE PALENQUE_2012
Casanare,Sácama,SACAMA,2012,52,SACAMA_2012
Casanare,Tauramena,TAURAMENA,2012,341,TAURAMENA_2012
Casanare,Trinidad,TRINIDAD,2012,499,TRINIDAD_2012
Casanare,Támara,TAMARA,2012,220,TAMARA_2012
Casanare,Villanueva,VILLANUEVA,2012,892,VILLANUEVA_2012
Casanare,Yopal,YOPAL,2012,395,YOPAL_2012
Cauca,Almaguer,ALMAGUER,2012,74,ALMAGUER_2012
Cauca,Argelia,ARGELIA,2012,381,ARGELIA_2012
Cauca,Balboa,BALBOA,2012,143,BALBOA_2012
Cauca,Bolívar,BOLIVAR,2012,211,BOLIVAR_2012
Cauca,Buenos Aires,BUENOS AIRES,2012,173,BUENOS AIRES_2012
Cauca,Cajibío,CAJIBIO,2012,470,CAJIBIO_2012
Cauca,Caldonó,CALDONO,2012,143,CALDONO_2012
Cauca,Caloto,CALOTO,2012,101,CALOTO_2012
Cauca,Corinto,CORINTO,2012,130,CORINTO_2012
Cauca,El Tambo,EL TAMBO,2012,1158,EL TAMBO_2012
Cauca,Florencia,FLORENCIA,2012,11,FLORENCIA_2012
Cauca,Guapí,GUAPI,2012,150,GUAPI_2012
Cauca,Inzá,INZA,2012,83,INZA_2012
Cauca,Jambaló,JAMBALO,2012,158,JAMBALO_2012
Cauca,La Sierra,LA SIERRA,2012,156,LA SIERRA_2012
Cauca,La Vega,LA VEGA,2012,228,LA VEGA_2012
Cauca,López de Micay,LOPEZ DE MICAY,2012,167,LOPEZ DE MICAY_2012
Cauca,Mercaderes,MERCADERES,2012,144,MERCADERES_2012
Cauca,Miranda,MIRANDA,2012,48,MIRANDA_2012
Cauca,Morales,MORALES,2012,271,MORALES_2012
Cauca,Padilla,PADILLA,2012,1,PADILLA_2012
Cauca,Patía,PATIA,2012,402,PATIA_2012
Cauca,Piamonte,PIAMONTE,2012,1022,PIAMONTE_2012
Cauca,Piendamó,PIENDAMO,2012,134,PIENDAMO_2012
Cauca,Popayán,POPAYAN,2012,452,POPAYAN_2012
Cauca,Puerto Tejada,PUERTO TEJADA,2012,3,PUERTO TEJADA_2012
Cauca,Puracé,PURACE,2012,131,PURACE_2012
Cauca,Páez,PAEZ,2012,341,PAEZ_2012
Cauca,Rosas,ROSAS,2012,205,ROSAS_2012
Cauca,San Sebastián,SAN SEBASTIAN,2012,76,SAN SEBASTIAN_2012
Cauca,Santa Rosa,SANTA ROSA,2012,207,SANTA ROSA_2012
Cauca,Santander de Quilichao,SANTANDER DE QUILICHAO,2012,133,SANTANDER DE QUILICHAO_2012
Cauca,Silvia,SILVIA,2012,342,SILVIA_2012
Cauca,Sotará,SOTARA,2012,462,SOTARA_2012
Cauca,Sucre,SUCRE,2012,49,SUCRE_2012
Cauca,Suárez,SUAREZ,2012,206,SUAREZ_2012
Cauca,Timbiquí,TIMBIQUI,2012,246,TIMBIQUI_2012
Cauca,Timbío,TIMBIO,2012,240,TIMBIO_2012
Cauca,Toribío,TORIBIO,2012,206,TORIBIO_2012
Cauca,Totoró,TOTORO,2012,224,TOTORO_2012
Cauca,Villa Rica,VILLA RICA,2012,2,VILLA RICA_2012
Cesar,Aguachica,AGUACHICA,2012,114,AGUACHICA_2012
Cesar,Agustín Codazzi,AGUSTIN CODAZZI,2012,254,AGUSTIN CODAZZI_2012
Cesar,Astrea,ASTREA,2012,86,ASTREA_2012
Cesar,Becerríl,BECERRIL,2012,261,BECERRIL_2012
Cesar,Bosconia,BOSCONIA,2012,63,BOSCONIA_2012
Cesar,Chimichagua,CHIMICHAGUA,2012,381,CHIMICHAGUA_2012
Cesar,Chiriguaná,CHIRIGUANA,2012,280,CHIRIGUANA_2012
Cesar,Curumaní,CURUMANI,2012,327,CURUMANI_2012
Cesar,El Copey,EL COPEY,2012,516,EL COPEY_2012
Cesar,El Paso,EL PASO,2012,133,EL PASO_2012
Cesar,Gamarra,GAMARRA,2012,16,GAMARRA_2012
Cesar,González,GONZALEZ,2012,47,GONZALEZ_2012
Cesar,La Gloria,LA GLORIA,2012,303,LA GLORIA_2012
Cesar,La Jagua de Ibirico,LA JAGUA DE IBIRICO,2012,236,LA JAGUA DE IBIRICO_2012
Cesar,La Paz,LA PAZ,2012,215,LA PAZ_2012
Cesar,Manaure,MANAURE,2012,20,MANAURE_2012
Cesar,Pailitas,PAILITAS,2012,112,PAILITAS_2012
Cesar,Pelaya,PELAYA,2012,94,PELAYA_2012
Cesar,Pueblo Bello,PUEBLO BELLO,2012,197,PUEBLO BELLO_2012
Cesar,Río de Oro,RIO DE ORO,2012,105,RIO DE ORO_2012
Cesar,San Alberto,SAN ALBERTO,2012,276,SAN ALBERTO_2012
Cesar,San Diego,SAN DIEGO,2012,161,SAN DIEGO_2012
Cesar,San Martín,SAN MARTIN,2012,138,SAN MARTIN_2012
Cesar,Tamalameque,TAMALAMEQUE,2012,129,TAMALAMEQUE_2012
Cesar,Valledupar,VALLEDUPAR,2012,683,VALLEDUPAR_2012
Chocó,Acandí,ACANDI,2012,238,ACANDI_2012
Chocó,Alto Baudó,ALTO BAUDO,2012,121,ALTO BAUDO_2012
Chocó,Atrato,ATRATO,2012,41,ATRATO_2012
Chocó,Bagadó,BAGADO,2012,67,BAGADO_2012
Chocó,Bahía Solano,BAHIA SOLANO,2012,44,BAHIA SOLANO_2012
Chocó,Bajo Baudó,BAJO BAUDO,2012,331,BAJO BAUDO_2012
Chocó,Belén de Bajirá,BELEN DE BAJIRA,2012,724,BELEN DE BAJIRA_2012
Chocó,Bojayá,BOJAYA,2012,152,BOJAYA_2012
Chocó,Condotó,CONDOTO,2012,77,CONDOTO_2012
Chocó,Cértegui,CERTEGUI,2012,14,CERTEGUI_2012
Chocó,El Cantón del San Pablo,EL CANTON DEL SAN PABLO,2012,40,EL CANTON DEL SAN PABLO_2012
Chocó,El Carmen de Atrato,EL CARMEN DE ATRATO,2012,42,EL CARMEN DE ATRATO_2012
Chocó,El Carmen del Darién,EL CARMEN DEL DARIEN,2012,464,EL CARMEN DEL DARIEN_2012
Chocó,El Litoral del San Juan,EL LITORAL DEL SAN JUAN,2012,148,EL LITORAL DEL SAN JUAN_2012
Chocó,Istmina,ISTMINA,2012,252,ISTMINA_2012
Chocó,Juradó,JURADO,2012,133,JURADO_2012
Chocó,Lloró,LLORO,2012,61,LLORO_2012
Chocó,Medio Atrato,MEDIO ATRATO,2012,47,MEDIO ATRATO_2012
Chocó,Medio Baudó,MEDIO BAUDO,2012,196,MEDIO BAUDO_2012
Chocó,Medio San Juan,MEDIO SAN JUAN,2012,124,MEDIO SAN JUAN_2012
Chocó,Nuquí,NUQUI,2012,35,NUQUI_2012
Chocó,Nóvita,NOVITA,2012,205,NOVITA_2012
Chocó,Quibdó,QUIBDO,2012,152,QUIBDO_2012
Chocó,Riosucio,RIOSUCIO,2012,864,RIOSUCIO_2012
Chocó,Río Iro,RIO IRO,2012,35,RIO IRO_2012
Chocó,Río Quito,RIO QUITO,2012,38,RIO QUITO_2012
Chocó,San José del Palmar,SAN JOSE DEL PALMAR,2012,99,SAN JOSE DEL PALMAR_2012
Chocó,Sipí,SIPI,2012,145,SIPI_2012
Chocó,Tadó,TADO,2012,53,TADO_2012
Chocó,Unguía,UNGUIA,2012,501,UNGUIA_2012
Chocó,Unión Panamericana,UNION PANAMERICANA,2012,20,UNION PANAMERICANA_2012
Cundinamarca,Agua de Díos,AGUA DE DIOS,2012,6,AGUA DE DIOS_2012
Cundinamarca,Albán,ALBAN,2012,17,ALBAN_2012
Cundinamarca,Anapoima,ANAPOIMA,2012,23,ANAPOIMA_2012
Cundinamarca,Anolaima,ANOLAIMA,2012,16,ANOLAIMA_2012
Cundinamarca,Arbeláez,ARBELAEZ,2012,21,ARBELAEZ_2012
Cundinamarca,Beltrán,BELTRAN,2012,47,BELTRAN_2012
Cundinamarca,Bituima,BITUIMA,2012,10,BITUIMA_2012
Cundinamarca,Bojacá,BOJACA,2012,13,BOJACA_2012
Cundinamarca,Cabrera,CABRERA,2012,53,CABRERA_2012
Cundinamarca,Cachipay,CACHIPAY,2012,3,CACHIPAY_2012
Cundinamarca,Cajicá,CAJICA,2012,42,CAJICA_2012
Cundinamarca,Caparrapí,CAPARRAPI,2012,491,CAPARRAPI_2012
Cundinamarca,Carmen de Carupa,CARMEN DE CARUPA,2012,33,CARMEN DE CARUPA_2012
Cundinamarca,Chaguaní,CHAGUANI,2012,13,CHAGUANI_2012
Cundinamarca,Chipaque,CHIPAQUE,2012,8,CHIPAQUE_2012
Cundinamarca,Choachí,CHOACHI,2012,6,CHOACHI_2012
Cundinamarca,Chocontá,CHOCONTA,2012,11,CHOCONTA_2012
Cundinamarca,Chía,CHIA,2012,30,CHIA_2012
Cundinamarca,Cogua,COGUA,2012,45,COGUA_2012
Cundinamarca,Cota,COTA,2012,27,COTA_2012
Cundinamarca,Cucunubá,CUCUNUBA,2012,8,CUCUNUBA_2012
Cundinamarca,Cáqueza,CAQUEZA,2012,3,CAQUEZA_2012
Cundinamarca,El Colegio,EL COLEGIO,2012,22,EL COLEGIO_2012
Cundinamarca,El Peñon,EL PENON,2012,30,EL PENON_2012
Cundinamarca,El Rosal,EL ROSAL,2012,20,EL ROSAL_2012
Cundinamarca,Facatativá,FACATATIVA,2012,47,FACATATIVA_2012
Cundinamarca,Fosca,FOSCA,2012,10,FOSCA_2012
Cundinamarca,Funza,FUNZA,2012,32,FUNZA_2012
Cundinamarca,Fusagasugá,FUSAGASUGA,2012,17,FUSAGASUGA_2012
Cundinamarca,Fómeque,FOMEQUE,2012,9,FOMEQUE_2012
Cundinamarca,Fúquene,FUQUENE,2012,21,FUQUENE_2012
Cundinamarca,Gachalá,GACHALA,2012,28,GACHALA_2012
Cundinamarca,Gachancipá,GACHANCIPA,2012,2,GACHANCIPA_2012
Cundinamarca,Gachetá,GACHETA,2012,12,GACHETA_2012
Cundinamarca,Gama,GAMA,2012,3,GAMA_2012
Cundinamarca,Girardot,GIRARDOT,2012,19,GIRARDOT_2012
Cundinamarca,Granada,GRANADA,2012,19,GRANADA_2012
Cundinamarca,Guachetá,GUACHETA,2012,45,GUACHETA_2012
Cundinamarca,Guaduas,GUADUAS,2012,260,GUADUAS_2012
Cundinamarca,Guasca,GUASCA,2012,14,GUASCA_2012
Cundinamarca,Guataquí,GUATAQUI,2012,21,GUATAQUI_2012
Cundinamarca,Guatavita,GUATAVITA,2012,6,GUATAVITA_2012
Cundinamarca,Guayabal de Síquima,GUAYABAL DE SIQUIMA,2012,10,GUAYABAL DE SIQUIMA_2012
Cundinamarca,Guayabetal,GUAYABETAL,2012,19,GUAYABETAL_2012
Cundinamarca,Gutiérrez,GUTIERREZ,2012,37,GUTIERREZ_2012
Cundinamarca,Jerusalén,JERUSALEN,2012,60,JERUSALEN_2012
Cundinamarca,Junín,JUNIN,2012,15,JUNIN_2012
Cundinamarca,La Calera,LA CALERA,2012,25,LA CALERA_2012
Cundinamarca,La Mesa,LA MESA,2012,14,LA MESA_2012
Cundinamarca,La Palma,LA PALMA,2012,94,LA PALMA_2012
Cundinamarca,La Peña,LA PENA,2012,45,LA PENA_2012
Cundinamarca,La Vega,LA VEGA,2012,35,LA VEGA_2012
Cundinamarca,Lenguazaque,LENGUAZAQUE,2012,25,LENGUAZAQUE_2012
Cundinamarca,Machetá,MACHETA,2012,8,MACHETA_2012
Cundinamarca,Madrid,MADRID,2012,36,MADRID_2012
Cundinamarca,Manta,MANTA,2012,3,MANTA_2012
Cundinamarca,Medina,MEDINA,2012,233,MEDINA_2012
Cundinamarca,Mosquera,MOSQUERA,2012,35,MOSQUERA_2012
Cundinamarca,Nariño,NARINO,2012,3,NARINO_2012
Cundinamarca,Nemocón,NEMOCON,2012,17,NEMOCON_2012
Cundinamarca,Nilo,NILO,2012,19,NILO_2012
Cundinamarca,Nimaima,NIMAIMA,2012,11,NIMAIMA_2012
Cundinamarca,Nocaima,NOCAIMA,2012,8,NOCAIMA_2012
Cundinamarca,Pacho,PACHO,2012,39,PACHO_2012
Cundinamarca,Paime,PAIME,2012,18,PAIME_2012
Cundinamarca,Pandi,PANDI,2012,28,PANDI_2012
Cundinamarca,Paratebueno,PARATEBUENO,2012,463,PARATEBUENO_2012
Cundinamarca,Pasca,PASCA,2012,35,PASCA_2012
Cundinamarca,Puerto Salgar,PUERTO SALGAR,2012,232,PUERTO SALGAR_2012
Cundinamarca,Pulí,PULI,2012,45,PULI_2012
Cundinamarca,Quebradanegra,QUEBRADANEGRA,2012,26,QUEBRADANEGRA_2012
Cundinamarca,Quetame,QUETAME,2012,6,QUETAME_2012
Cundinamarca,Quipile,QUIPILE,2012,18,QUIPILE_2012
Cundinamarca,Rafael Reyes,RAFAEL REYES,2012,9,RAFAEL REYES_2012
Cundinamarca,Ricaurte,RICAURTE,2012,12,RICAURTE_2012
Cundinamarca,San Antonio del Tequendama,SAN ANTONIO DEL TEQUENDAMA,2012,6,SAN ANTONIO DEL TEQUENDAMA_2012
Cundinamarca,San Bernardo,SAN BERNARDO,2012,23,SAN BERNARDO_2012
Cundinamarca,San Cayetano,SAN CAYETANO,2012,39,SAN CAYETANO_2012
Cundinamarca,San Francisco,SAN FRANCISCO,2012,20,SAN FRANCISCO_2012
Cundinamarca,San Juan de Río Seco,SAN JUAN DE RIO SECO,2012,37,SAN JUAN DE RIO SECO_2012
Cundinamarca,Sasaima,SASAIMA,2012,30,SASAIMA_2012
Cundinamarca,Sesquilé,SESQUILE,2012,9,SESQUILE_2012
Cundinamarca,Sibaté,SIBATE,2012,36,SIBATE_2012
Cundinamarca,Silvania,SILVANIA,2012,8,SILVANIA_2012
Cundinamarca,Simijaca,SIMIJACA,2012,13,SIMIJACA_2012
Cundinamarca,Soacha,SOACHA,2012,56,SOACHA_2012
Cundinamarca,Sopó,SOPO,2012,10,SOPO_2012
Cundinamarca,Subachoque,SUBACHOQUE,2012,27,SUBACHOQUE_2012
Cundinamarca,Suesca,SUESCA,2012,7,SUESCA_2012
Cundinamarca,Supatá,SUPATA,2012,15,SUPATA_2012
Cundinamarca,Susa,SUSA,2012,16,SUSA_2012
Cundinamarca,Sutatausa,SUTATAUSA,2012,12,SUTATAUSA_2012
Cundinamarca,Tabio,TABIO,2012,21,TABIO_2012
Cundinamarca,Tausa,TAUSA,2012,31,TAUSA_2012
Cundinamarca,Tena,TENA,2012,2,TENA_2012
Cundinamarca,Tenjo,TENJO,2012,14,TENJO_2012
Cundinamarca,Tibacuy,TIBACUY,2012,7,TIBACUY_2012
Cundinamarca,Tibirita,TIBIRITA,2012,3,TIBIRITA_2012
Cundinamarca,Tocancipá,TOCANCIPA,2012,5,TOCANCIPA_2012
Cundinamarca,Tocaíma,TOCAIMA,2012,12,TOCAIMA_2012
Cundinamarca,Topaipí,TOPAIPI,2012,10,TOPAIPI_2012
Cundinamarca,Ubalá,UBALA,2012,99,UBALA_2012
Cundinamarca,Ubaqué,UBAQUE,2012,5,UBAQUE_2012
Cundinamarca,Une,UNE,2012,22,UNE_2012
Cundinamarca,Venecia,VENECIA,2012,20,VENECIA_2012
Cundinamarca,Vergara,VERGARA,2012,10,VERGARA_2012
Cundinamarca,Vianí,VIANI,2012,7,VIANI_2012
Cundinamarca,Villa de San Diego de Ubaté,VILLA DE SAN DIEGO DE UBATE,2012,30,VILLA DE SAN DIEGO DE UBATE_2012
Cundinamarca,Villagómez,VILLAGOMEZ,2012,5,VILLAGOMEZ_2012
Cundinamarca,Villapinzón,VILLAPINZON,2012,7,VILLAPINZON_2012
Cundinamarca,Villeta,VILLETA,2012,44,VILLETA_2012
Cundinamarca,Viotá,VIOTA,2012,27,VIOTA_2012
Cundinamarca,Yacopí,YACOPI,2012,214,YACOPI_2012
Cundinamarca,Zipacón,ZIPACON,2012,11,ZIPACON_2012
Cundinamarca,Zipaquirá,ZIPAQUIRA,2012,49,ZIPAQUIRA_2012
Cundinamarca,Útica,UTICA,2012,47,UTICA_2012
Córdoba,Ayapel,AYAPEL,2012,435,AYAPEL_2012
Córdoba,Buenavista,BUENAVISTA,2012,74,BUENAVISTA_2012
Córdoba,Canalete,CANALETE,2012,229,CANALETE_2012
Córdoba,Cereté,CERETE,2012,14,CERETE_2012
Córdoba,Chimá,CHIMA,2012,14,CHIMA_2012
Córdoba,Chinú,CHINU,2012,53,CHINU_2012
Córdoba,Ciénaga de Oro,CIENAGA DE ORO,2012,196,CIENAGA DE ORO_2012
Córdoba,Cotorra,COTORRA,2012,1,COTORRA_2012
Córdoba,La Apartada,LA APARTADA,2012,29,LA APARTADA_2012
Córdoba,Los Córdobas,LOS CORDOBAS,2012,455,LOS CORDOBAS_2012
Córdoba,Momil,MOMIL,2012,9,MOMIL_2012
Córdoba,Montelíbano,MONTELIBANO,2012,571,MONTELIBANO_2012
Córdoba,Montería,MONTERIA,2012,650,MONTERIA_2012
Córdoba,Moñitos,MONITOS,2012,64,MONITOS_2012
Córdoba,Planeta Rica,PLANETA RICA,2012,136,PLANETA RICA_2012
Córdoba,Pueblo Nuevo,PUEBLO NUEVO,2012,318,PUEBLO NUEVO_2012
Córdoba,Puerto Escondido,PUERTO ESCONDIDO,2012,357,PUERTO ESCONDIDO_2012
Córdoba,Puerto Libertador,PUERTO LIBERTADOR,2012,511,PUERTO LIBERTADOR_2012
Córdoba,Purísima,PURISIMA,2012,12,PURISIMA_2012
Córdoba,San Andrés de Sotavento,SAN ANDRES DE SOTAVENTO,2012,44,SAN ANDRES DE SOTAVENTO_2012
Córdoba,San Antero,SAN ANTERO,2012,43,SAN ANTERO_2012
Córdoba,San Bernardino de Sahagún,SAN BERNARDINO DE SAHAGUN,2012,180,SAN BERNARDINO DE SAHAGUN_2012
Córdoba,San Bernardo del Viento,SAN BERNARDO DEL VIENTO,2012,32,SAN BERNARDO DEL VIENTO_2012
Córdoba,San Carlos,SAN CARLOS,2012,68,SAN CARLOS_2012
Córdoba,San Pelayo,SAN PELAYO,2012,46,SAN PELAYO_2012
Córdoba,Santa Cruz de Lorica,SANTA CRUZ DE LORICA,2012,135,SANTA CRUZ DE LORICA_2012
Córdoba,Tierralta,TIERRALTA,2012,2218,TIERRALTA_2012
Córdoba,Valencia,VALENCIA,2012,1020,VALENCIA_2012
Guainía,Barranco Minas,BARRANCO MINAS,2012,201,BARRANCO MINAS_2012
Guainía,Cacahual,CACAHUAL,2012,39,CACAHUAL_2012
Guainía,La Guadalupe,LA GUADALUPE,2012,20,LA GUADALUPE_2012
Guainía,Mapiripana,MAPIRIPANA,2012,97,MAPIRIPANA_2012
Guainía,Morichal Nuevo,MORICHAL NUEVO,2012,134,MORICHAL NUEVO_2012
Guainía,Pana Pana,PANA PANA,2012,179,PANA PANA_2012
Guainía,Puerto Colombia,PUERTO COLOMBIA,2012,166,PUERTO COLOMBIA_2012
Guainía,Puerto Inírida,PUERTO INIRIDA,2012,638,PUERTO INIRIDA_2012
Guainía,San Felipe,SAN FELIPE,2012,20,SAN FELIPE_2012
Guaviare,Calamar,CALAMAR,2012,3644,CALAMAR_2012
Guaviare,El Retorno,EL RETORNO,2012,2407,EL RETORNO_2012
Guaviare,Miraflores,MIRAFLORES,2012,1354,MIRAFLORES_2012
Guaviare,San José del Guaviare,SAN JOSE DEL GUAVIARE,2012,5453,SAN JOSE DEL GUAVIARE_2012
Huila,Acevedo,ACEVEDO,2012,352,ACEVEDO_2012
Huila,Agrado,AGRADO,2012,105,AGRADO_2012
Huila,Aipe,AIPE,2012,196,AIPE_2012
Huila,Algeciras,ALGECIRAS,2012,150,ALGECIRAS_2012
Huila,Altamira,ALTAMIRA,2012,167,ALTAMIRA_2012
Huila,Baraya,BARAYA,2012,80,BARAYA_2012
Huila,Campoalegre,CAMPOALEGRE,2012,129,CAMPOALEGRE_2012
Huila,Colombia,COLOMBIA,2012,295,COLOMBIA_2012
Huila,Elías,ELIAS,2012,32,ELIAS_2012
Huila,Garzón,GARZON,2012,224,GARZON_2012
Huila,Gigante,GIGANTE,2012,175,GIGANTE_2012
Huila,Guadalupe,GUADALUPE,2012,123,GUADALUPE_2012
Huila,Hobo,HOBO,2012,31,HOBO_2012
Huila,Iquira,IQUIRA,2012,199,IQUIRA_2012
Huila,Isnos,ISNOS,2012,132,ISNOS_2012
Huila,La Argentina,LA ARGENTINA,2012,160,LA ARGENTINA_2012
Huila,La Plata,LA PLATA,2012,349,LA PLATA_2012
Huila,Neiva,NEIVA,2012,372,NEIVA_2012
Huila,Nátaga,NATAGA,2012,72,NATAGA_2012
Huila,Oporapa,OPORAPA,2012,55,OPORAPA_2012
Huila,Paicol,PAICOL,2012,134,PAICOL_2012
Huila,Palermo,PALERMO,2012,424,PALERMO_2012
Huila,Palestina,PALESTINA,2012,105,PALESTINA_2012
Huila,Pital,PITAL,2012,124,PITAL_2012
Huila,Pitalito,PITALITO,2012,267,PITALITO_2012
Huila,Rivera,RIVERA,2012,73,RIVERA_2012
Huila,Saladoblanco,SALADOBLANCO,2012,65,SALADOBLANCO_2012
Huila,San Agustín,SAN AGUSTIN,2012,140,SAN AGUSTIN_2012
Huila,Santa María,SANTA MARIA,2012,200,SANTA MARIA_2012
Huila,Suazá,SUAZA,2012,201,SUAZA_2012
Huila,Tarquí,TARQUI,2012,219,TARQUI_2012
Huila,Tello,TELLO,2012,65,TELLO_2012
Huila,Teruel,TERUEL,2012,156,TERUEL_2012
Huila,Tesalia,TESALIA,2012,290,TESALIA_2012
Huila,Timaná,TIMANA,2012,133,TIMANA_2012
Huila,Villavieja,VILLAVIEJA,2012,9,VILLAVIEJA_2012
Huila,Yaguará,YAGUARA,2012,116,YAGUARA_2012
La Guajira,Barrancas,BARRANCAS,2012,382,BARRANCAS_2012
La Guajira,Dibulla,DIBULLA,2012,381,DIBULLA_2012
La Guajira,Distracción,DISTRACCION,2012,25,DISTRACCION_2012
La Guajira,El Molino,EL MOLINO,2012,10,EL MOLINO_2012
La Guajira,Fonseca,FONSECA,2012,56,FONSECA_2012
La Guajira,Hatonuevo,HATONUEVO,2012,54,HATONUEVO_2012
La Guajira,La Jagua del Pilar,LA JAGUA DEL PILAR,2012,45,LA JAGUA DEL PILAR_2012
La Guajira,Maicao,MAICAO,2012,572,MAICAO_2012
La Guajira,Manaure,MANAURE,2012,9,MANAURE_2012
La Guajira,Riohacha,RIOHACHA,2012,1775,RIOHACHA_2012
La Guajira,San Juan del Cesar,SAN JUAN DEL CESAR,2012,221,SAN JUAN DEL CESAR_2012
La Guajira,Uribía,URIBIA,2012,9,URIBIA_2012
La Guajira,Urumita,URUMITA,2012,36,URUMITA_2012
La Guajira,Villanueva,VILLANUEVA,2012,33,VILLANUEVA_2012
Magdalena,Algarrobo,ALGARROBO,2012,207,ALGARROBO_2012
Magdalena,Aracataca,ARACATACA,2012,662,ARACATACA_2012
Magdalena,Ariguaní,ARIGUANI,2012,112,ARIGUANI_2012
Magdalena,Cerro de San Antonio,CERRO DE SAN ANTONIO,2012,1,CERRO DE SAN ANTONIO_2012
Magdalena,Chivolo,CHIVOLO,2012,227,CHIVOLO_2012
Magdalena,Ciénaga,CIENAGA,2012,510,CIENAGA_2012
Magdalena,Concordia,CONCORDIA,2012,1,CONCORDIA_2012
Magdalena,El Banco,EL BANCO,2012,182,EL BANCO_2012
Magdalena,El Piñón,EL PINON,2012,43,EL PINON_2012
Magdalena,El Retén,EL RETEN,2012,88,EL RETEN_2012
Magdalena,Fundación,FUNDACION,2012,319,FUNDACION_2012
Magdalena,Guamal,GUAMAL,2012,98,GUAMAL_2012
Magdalena,Nueva Granada,NUEVA GRANADA,2012,131,NUEVA GRANADA_2012
Magdalena,Pedraza,PEDRAZA,2012,7,PEDRAZA_2012
Magdalena,Pijiño del Carmen,PIJINO DEL CARMEN,2012,151,PIJINO DEL CARMEN_2012
Magdalena,Pivijay,PIVIJAY,2012,501,PIVIJAY_2012
Magdalena,Plato,PLATO,2012,395,PLATO_2012
Magdalena,Pueblo Viejo,PUEBLO VIEJO,2012,247,PUEBLO VIEJO_2012
Magdalena,Remolino,REMOLINO,2012,32,REMOLINO_2012
Magdalena,Sabanas de San Angel,SABANAS DE SAN ANGEL,2012,393,SABANAS DE SAN ANGEL_2012
Magdalena,Salamina,SALAMINA,2012,7,SALAMINA_2012
Magdalena,San Sebastián de Buenavista,SAN SEBASTIAN DE BUENAVISTA,2012,56,SAN SEBASTIAN DE BUENAVISTA_2012
Magdalena,San Zenón,SAN ZENON,2012,25,SAN ZENON_2012
Magdalena,Santa Ana,SANTA ANA,2012,95,SANTA ANA_2012
Magdalena,Santa Bárbara de Pinto,SANTA BARBARA DE PINTO,2012,5,SANTA BARBARA DE PINTO_2012
Magdalena,Santa Marta,SANTA MARTA,2012,417,SANTA MARTA_2012
Magdalena,Sitionuevo,SITIONUEVO,2012,5,SITIONUEVO_2012
Magdalena,Tenerife,TENERIFE,2012,93,TENERIFE_2012
Magdalena,Zapayán,ZAPAYAN,2012,20,ZAPAYAN_2012
Magdalena,Zona Bananera,ZONA BANANERA,2012,419,ZONA BANANERA_2012
Meta,Acacías,ACACIAS,2012,189,ACACIAS_2012
Meta,Barranca de Upía,BARRANCA DE UPIA,2012,201,BARRANCA DE UPIA_2012
Meta,Cabuyaro,CABUYARO,2012,244,CABUYARO_2012
Meta,Castilla la Nueva,CASTILLA LA NUEVA,2012,94,CASTILLA LA NUEVA_2012
Meta,Cumaral,CUMARAL,2012,222,CUMARAL_2012
Meta,El Calvario,EL CALVARIO,2012,14,EL CALVARIO_2012
Meta,El Castillo,EL CASTILLO,2012,65,EL CASTILLO_2012
Meta,El Dorado,EL DORADO,2012,10,EL DORADO_2012
Meta,Fuente de Oro,FUENTE DE ORO,2012,105,FUENTE DE ORO_2012
Meta,Granada,GRANADA,2012,42,GRANADA_2012
Meta,Guamal,GUAMAL,2012,16,GUAMAL_2012
Meta,La Macarena,LA MACARENA,2012,6156,LA MACARENA_2012
Meta,La Uribe,LA URIBE,2012,1571,LA URIBE_2012
Meta,Lejanías,LEJANIAS,2012,36,LEJANIAS_2012
Meta,Mapiripán,MAPIRIPAN,2012,1544,MAPIRIPAN_2012
Meta,Mesetas,MESETAS,2012,387,MESETAS_2012
